event_uid,artist_uid
15190002,3719538
15190320,7670168
15190320,12866283
15190320,13796423
15190320,14914787
15195079,9597046
15197621,10476039
15198062,2430514
15198253,4306929
15198833,1399896
15198833,1649242
15198833,8984140
15202058,11024987
15203253,9026608
15204795,12376502
15206138,8959189
15212226,12426710
15212226,16476153
15215489,16425487
15215527,6856169
15215527,10922589
15217026,10209415
15217026,10560507
15217819,7674702
15217819,8303144
15218837,801018
15218837,2076511
15218837,2963666
15218837,4241346
15218837,4300919
15218837,4452636
15218837,4827291
15218837,9131978
15218837,14932740
15218837,16267390
15218837,16590814
15226901,8168634
15227378,3885580
15228561,3920185
15228561,7534839
15236392,6902862
15236392,15648287
15239821,7468397
15240207,5809174
15241696,2938891
15241696,12176023
15242307,7481782
15249114,6656234
15249114,10037714
15249114,14471694
15257670,4818091
15257670,11797751
15258622,10723060
15261381,13894624
15267702,15339763
15268426,16011944
15273589,564264
15273589,2459599
15276919,8324254
15276919,13887244
15277133,11171050
15277252,10504710
15277252,11830770
15277252,12971854
15277252,14951717
15277847,2479727
15277847,7307994
15277847,16545464
15277987,12549890
15279323,3896567
15282956,8061592
15287825,13173929
15289947,7590668
15289947,10500936
15289947,11670611
15290576,1490514
15290771,967972
15290771,3692379
15290771,4745363
15290771,4916562
15290771,5990366
15290771,6185593
15290771,6429224
15290771,11222814
15290771,11698453
15290771,12509170
15290771,16281208
15291973,5030632
15293227,15539769
15300703,9192030
15304605,7667958
15304605,14428398
15307517,15364715
15309567,6708134
15309567,15222353
15310656,10447516
15311069,261627
15311069,5228510
15311069,6280118
15311069,7376756
15311069,8666885
15311069,11640562
15311069,15947462
15311069,16183981
15311069,16534359
15314045,2068516
15314045,6113376
15314045,7956530
15314045,8121798
15314045,8334438
15314045,8783353
15314045,8790760
15314045,9014592
15314045,13928882
15314045,14058170
15314045,14335468
15314045,16708982
15325724,997613
15332202,5423233
15332202,6537130
15332202,8672940
15334004,2438155
15339196,13631107
15339299,3241957
15341523,2405633
15350617,2426436
15351011,16455790
15354231,3405821
15357228,8226908
15358310,9865362
15359221,12826816
15361669,8187705
15361813,7735309
15364437,686248
15364437,817010
15364437,921704
15364437,1494159
15364437,1851744
15364437,4199480
15364437,5024504
15364437,9124457
15364437,9514779
15364437,9565998
15364437,10639992
15364437,10703660
15377098,8610816
15378364,16586230
15381125,12971644
15384815,16583560
15386552,7989505
15389812,11508307
15391151,12758131
15391151,13011727
15393354,5005591
15397873,10151676
15402380,4680898
15403402,3664451
15403402,4229027
15403402,6724832
15403402,8972089
15403402,16210364
15412018,1904823
15412434,2432770
15412732,3580263
15412732,5153515
15413408,1441031
15413408,8072946
15413408,10107575
15413649,419825
15413649,2776041
15413649,3071833
15413649,6770139
15413649,7001589
15413649,9616087
15413649,13380933
15413649,14913696
15413649,16379374
15413750,7956530
15414058,425220
15414058,8756765
15414058,9853322
15416952,2729963
15416952,4494702
15416952,6116150
15416952,11392586
15416952,14546001
15418678,5057518
15418698,12068760
15418698,15668444
15419641,7637688
15421515,2597318
15421515,3664826
15421515,12303215
15421515,14038510
15421515,15916817
15421515,16406330
15425842,10357419
15428940,11025829
15428940,13883298
15429536,2002957
15429536,11423590
15434513,10593266
15434513,11861418
15434513,15653006
15436746,9988298
15436746,13244686
15439489,14500669
15441098,2264129
15444372,312443
15444372,381925
15444372,2484536
15444372,8675710
15444372,9731068
15444372,10435848
15444372,16147698
15444447,10125292
15446319,713419
15449120,5940314
15450941,6883999
15451829,5509448
15456495,13686123
15456718,4018546
15461816,14421018
15464998,4415215
15464998,14859060
15466277,4921821
15467687,683768
15467687,4840872
15467687,5124790
15467687,8518973
15467687,9992831
15467687,10173849
15467687,15715722
15471555,9175061
15471818,10461349
15471899,7950859
15471899,14331493
15474374,13025134
15474630,9738779
15480361,7862887
15482596,3168682
15482797,1589086
15483157,7390165
15492032,2964932
15492032,6564549
15492032,9076965
15492032,11226859
15492032,15411159
15492768,16562584
15497042,7921130
15502913,2764841
15502913,5964151
15502913,15453417
15502965,1863910
15502965,2959263
15504648,7955987
15504648,8872204
15505715,2691538
15513394,16494915
15514786,14508187
15515003,10752644
15516063,2355989
15516063,2375140
15516063,2430514
15516063,3837656
15516063,5309938
15516063,6889404
15516063,7888101
15516063,7909654
15516063,8148448
15516063,9470900
15516063,15587079
15516116,973596
15516531,6545024
15518136,5605220
15518136,6139719
15518136,9212567
15518136,9494071
15518136,13914918
15518136,14279228
15522302,13091558
15524373,3669926
15524373,9491087
15524373,15056803
15526550,3038214
15526550,7410865
15526550,9216238
15526550,10808905
15526550,12895578
15526550,13701366
15527160,2217323
15528431,11316059
15528431,15048850
15528864,1678938
15528864,5967189
15528864,6297435
15532267,11665581
15534767,9483992
15539458,16069965
15540701,2609950
15540701,3696307
15541077,7062906
15541077,8435118
15543025,6537342
15544576,3085166
15546621,16006025
15550948,3235652
15551742,14046497
15551866,15311022
15556176,14453033
15556347,3577724
15556347,4126209
15556347,5324782
15556347,5815820
15556347,7657533
15556347,9124457
15556347,9163171
15556347,9259002
15556347,9573886
15556347,10747773
15556347,11422763
15556347,11487324
15556347,11652604
15556347,11870521
15556347,12963241
15556347,15552561
15563150,3903141
15567684,7980166
15568326,15205179
15569467,14236250
15569485,15808308
15569770,1600934
15569770,5296819
15572656,842995
15572656,2288266
15572656,2962323
15572656,10974589
15576875,7592347
15579329,4181684
15579329,6713184
15579329,9894282
15579329,15500911
15579843,2093700
15579843,7234316
15579843,14547462
15581245,3557824
15582131,11035999
15583003,7736465
15583003,9464163
15583003,13457684
15583003,15114034
15586959,12251520
15588258,9623456
15588576,4199480
15588597,1905218
15588597,3961188
15588597,6467677
15588597,9483992
15588597,11990751
15588597,12228245
15588597,14679969
15589519,1216864
15589519,8580718
15590502,13093806
15590502,14560931
15600114,7144981
15602260,5101551
15602260,9462768
15602260,13970984
15609505,14229641
15609506,1370857
15609872,1490938
15610019,292484
15610019,12295824
15610937,9456275
15610937,12625077
15615454,6857433
15618411,6716213
15620139,1479078
15620415,8723609
15620589,226380
15620589,494423
15620589,881379
15620589,1531481
15620589,3365325
15620589,3963943
15620589,4112728
15620589,4240802
15620589,4891598
15620589,5826524
15620589,6123388
15620589,7033147
15620589,7473065
15620589,7642025
15620589,9333506
15620589,9483475
15620589,9978529
15620589,10118854
15620589,11099158
15620589,11354130
15620589,12687139
15620589,13265919
15620589,14455698
15620589,14723181
15620589,15310071
15620589,15965283
15620589,16184650
15620589,16357445
15621721,5358966
15621721,5717747
15621721,9418223
15621721,10518705
15621721,11531409
15621870,5337070
15622700,4562323
15625890,4199480
15625890,13393130
15625890,15342468
15625989,581922
15627725,3561498
15629383,13223131
15630361,11387613
15630637,11761053
15631466,6336102
15631466,16455366
15631914,2840057
15634084,15435349
15636499,15543754
15638980,10844032
15643337,16425487
15646090,14032874
15646909,2076511
15646909,9683771
15646909,10703660
15648479,6871210
15656508,12820505
15659193,12296465
15659817,1509293
15659817,1726262
15659817,3293132
15659817,6212746
15659817,8690027
15659817,9124457
15661891,5685138
15662399,9746500
15662731,5109803
15662731,9892843
15662731,16608694
15663117,12754090
15664494,809550
15664494,825784
15664494,1071579
15664494,1509293
15664494,3979934
15664494,4409705
15664494,6624654
15664494,7083420
15664494,7188373
15664494,8546502
15664494,8599173
15664494,8640230
15664494,11255269
15664494,13928205
15664494,15551809
15664494,16425487
15665306,5860868
15668751,2239624
15669471,2109989
15669471,7170149
15669471,15445174
15670580,1079599
15670580,7458106
15671052,113093
15671052,1671030
15671052,4666901
15671052,5613188
15671052,6702598
15671052,7169253
15671052,7175448
15671052,7293531
15671052,13083668
15671052,13751141
15671306,12248097
15671475,12657551
15672270,4820146
15672270,11448420
15673691,14716793
15673809,1389722
15673809,14463609
15675687,2807498
15675916,7136112
15681580,1193936
15681580,6947177
15681580,12826816
15681580,14131039
15684757,4358610
15685931,11774924
15687722,10343824
15689056,3920185
15691654,5436454
15691654,8928680
15691654,10505411
15691654,11400718
15691654,13395377
15691654,13969582
15692610,978821
15696916,1004920
15696916,1770249
15696916,2249285
15696916,12800041
15698858,10124419
15705318,1160220
15705318,10955105
15705471,11794525
15705471,12176023
15705471,15445174
15709974,9342387
15710950,5377489
15711810,905710
15712217,2420053
15716459,9933946
15718037,13676869
15718121,11575103
15718173,11253990
15719049,4860723
15719049,7950859
15722165,7120944
15722165,9929669
15723196,11807499
15723825,450086
15723825,596845
15723825,2868407
15723825,3584634
15723825,3949172
15723825,4302692
15723825,4972887
15723825,5632073
15723825,6007373
15723825,6588789
15723825,7434581
15723825,8026330
15723825,8347440
15723825,8444551
15723825,12087807
15723825,12513895
15723825,14697812
15723825,15435349
15723825,15823181
15723825,15866612
15723825,16316832
15723825,16662045
15725171,1621059
15725171,5184822
15725171,8851996
15725171,9081048
15725171,9480454
15725171,9802973
15725171,10518509
15725171,13945270
15725171,14097142
15725171,14924476
15725171,15620210
15725171,15765248
15725231,939497
15725231,11504170
15725231,12893399
15729030,7177661
15733925,4481060
15733925,7227056
15733925,14052997
15734336,687393
15734336,2420053
15734336,4014364
15734336,4547724
15734336,4686535
15734336,11759605
15736143,7236465
15739852,6250686
15739852,8194679
15739852,13459772
15740602,1478052
15740602,2479727
15740602,6045696
15740602,7140599
15740602,7592347
15740602,8864442
15740602,9258618
15740602,9680197
15740602,10292340
15740602,12448637
15740602,12891617
15740602,13084383
15740602,14337483
15740602,14463554
15740602,15114034
15740602,16425487
15740602,16586230
15740602,16749439
15742657,246737
15744262,3798180
15744526,4409308
15744526,16454374
15745538,7736465
15745538,11066021
15748199,7254322
15755289,16583560
15757122,5569931
15757122,12968636
15759641,820060
15759641,5637915
15759641,9216575
15759716,1675503
15760908,170349
15760908,1879263
15760908,10156153
15760908,10557274
15760908,11318400
15760908,12612783
15762093,14992334
15762958,8053139
15762958,13019378
15763838,12045654
15765536,7833406
15766076,5083459
15766076,12651113
15769760,13426369
15772671,1593614
15773667,4751754
15773667,6009627
15773979,9989921
15776569,1132371
15779729,6480178
15779801,5336597
15779801,10052453
15781209,14463554
15783172,5843212
15783172,10341164
15783172,14221260
15783172,14654571
15783293,7226887
15785480,2181884
15785480,2654394
15785480,7462913
15785480,7693212
15785480,8902533
15785480,9836307
15785480,9910111
15785480,10380054
15785480,13929436
15785480,14829274
15786169,13447660
15786278,15139652
15787708,3194813
15787708,6064015
15794611,16547301
15795074,14138415
15795995,10819005
15797169,10866077
15797169,12152326
15797991,11183516
15798620,3594852
15798620,11576131
15800513,13965675
15800513,16628681
15803617,14331770
15803923,1092102
15803978,15179969
15808203,490903
15812121,5883595
15812121,7498901
15812488,7627554
15812488,8872204
15814299,16102817
15815212,5060475
15816845,11342258
15825057,806208
15828711,53685
15828711,2420053
15828711,9880592
15828711,12850344
15828711,16396956
15828711,16708982
15832001,14544236
15835640,2594235
15835701,15274377
15837280,5043849
15839129,7519297
15842249,4622817
15842249,10272852
15842359,1032376
15847134,11321893
15848231,3061214
15848768,6698880
